1  -48.000000 0.000000
1 2 -27.505498 -0.880114
1 3 -38.674798 -311.116977
1 4 -33.152584 -391.763716
1 5 -28.547117 -0.345705
1 6 -36.174290 -373.590456
1 7 -41.786938 -206.302059
1 8 -35.553472 -423.982236
1 9 -43.187021 -253.729684
1 10 -44.937995 -405.598736
1 11 -46.964323 -267.970519
1 12 -35.299676 -229.835357
1 13 -35.484910 -240.005771
1 14 -45.299516 -723.530674
1 15 -34.487166 -347.119612
1 16 -41.109725 -368.667143
1 17 -40.454189 -280.939465
1 18 -37.820664 -299.526357
1 19 -34.699398 -259.585360
1 20 -45.663809 -729.449800
13 1  3 -23.877657 -655.859460
13 1  4 -24.093423 -560.957710
13 1  5 -20.097107 -659.935652
13 1  6 -8.558898 -240.174180
13 1  7 -20.995306 -543.291843
13 1  8 -20.371063 -666.233985
13 1  9 -20.754375 -620.463968
13 1  10 -18.408476 -547.662083
13 1  11 -22.254207 -432.342778
13 1  12 -11.749635 -444.856834
13 1  14 -16.186947 -567.472563
13 1  15 -20.280082 -534.754867
13 1  16 -18.200477 -500.292424
13 1  17 -22.926218 -539.827399
13 1  18 -11.950499 -552.925082
13 1  19 -4.307317 -240.056901
13 1  20 -22.151940 -864.056752
13 2  3 -14.698693 -662.246017
13 2  4 -17.945419 -567.344267
13 2  5 -18.961380 -666.322210
13 2  6 -8.471057 -246.560737
13 2  7 -15.235419 -549.678400
13 2  8 -18.368120 -672.620542
13 2  9 -16.250837 -626.850526
13 2  10 -13.451571 -554.048640
13 2  11 -18.810449 -438.729336
13 2  12 -9.887545 -451.243392
13 2  14 -12.761074 -573.859121
13 2  15 -17.579192 -541.141424
13 2  16 -11.198101 -506.678982
13 2  17 -15.937073 -546.213957
13 2  18 -12.305965 -559.311640
13 2  19 -4.465923 -246.443459
13 2  20 -17.680002 -870.443310
13 3  4 -26.613552 -736.805627
13 3  5 -18.870924 -835.783570
13 3  6 -8.775315 -416.022097
13 3  7 -23.382289 -719.139760
13 3  8 -20.764984 -842.081903
13 3  9 -19.339864 -796.311886
13 3  10 -18.265833 -723.510001
13 3  11 -23.274475 -608.190696
13 3  12 -12.318573 -620.704752
13 3  14 -20.433018 -743.320481
13 3  15 -19.921363 -710.602784
13 3  16 -17.968318 -676.140342
13 3  17 -27.302926 -715.675317
13 3  18 -13.562954 -728.773000
13 3  19 -4.399286 -415.904819
13 3  20 -32.505144 -1039.904670
13 4  5 -19.766309 -740.881820
13 4  6 -9.314034 -321.120347
13 4  7 -23.679585 -624.238010
13 4  8 -21.127222 -747.180152
13 4  9 -19.303271 -701.410136
13 4  10 -17.972629 -628.608250
13 4  11 -20.033678 -513.288946
13 4  12 -12.978264 -525.803002
13 4  14 -21.197269 -648.418731
13 4  15 -20.409393 -615.701034
13 4  16 -17.740940 -581.238592
13 4  17 -22.101420 -620.773566
13 4  18 -14.164600 -633.871249
13 4  19 -4.383419 -321.003069
13 4  20 -23.932815 -945.002920
13 5  6 -9.294970 -420.098290
13 5  7 -19.302589 -723.215953
13 5  8 -19.899330 -846.158095
13 5  9 -21.915215 -800.388078
13 5  10 -14.837840 -727.586193
13 5  11 -23.250984 -612.266889
13 5  12 -11.165220 -624.780945
13 5  14 -13.287208 -747.396673
13 5  15 -19.365831 -714.678977
13 5  16 -12.977329 -680.216535
13 5  17 -21.011349 -719.751509
13 5  18 -12.689572 -732.849192
13 5  19 -4.442609 -419.981011
13 5  20 -20.976973 -1043.980862
13 6  7 -9.294473 -303.454480
13 6  8 -8.093982 -426.396622
13 6  9 -8.151680 -380.626606
13 6  10 -8.795549 -307.824721
13 6  11 -8.764286 -192.505416
13 6  12 -9.118637 -205.019472
13 6  14 -9.635530 -327.635201
13 6  15 -8.127107 -294.917504
13 6  16 -7.908794 -260.455062
13 6  17 -8.728964 -299.990037
13 6  18 -8.937645 -313.087720
13 6  19 -2.788833 -0.219539
13 6  20 -7.567047 -624.219390
13 7  8 -20.250089 -729.514285
13 7  9 -25.965741 -683.744269
13 7  10 -19.685116 -610.942383
13 7  11 -27.573790 -495.623079
13 7  12 -11.698957 -508.137135
13 7  14 -19.116408 -630.752864
13 7  15 -20.248496 -598.035167
13 7  16 -17.867789 -563.572725
13 7  17 -25.367659 -603.107699
13 7  18 -13.684257 -616.205383
13 7  19 -4.826062 -303.337202
13 7  20 -23.177514 -927.337053
13 8  9 -21.510967 -806.686411
13 8  10 -13.103670 -733.884526
13 8  11 -20.593192 -618.565221
13 8  12 -9.845452 -631.079277
13 8  14 -16.728923 -753.695006
13 8  15 -22.394760 -720.977309
13 8  16 -12.554037 -686.514867
13 8  17 -19.503042 -726.049842
13 8  18 -10.570545 -739.147525
13 8  19 -4.313539 -426.279344
13 8  20 -21.849885 -1050.279195
13 9  10 -21.055434 -688.114509
13 9  11 -36.772318 -572.795205
13 9  12 -12.845569 -585.309261
13 9  14 -23.433386 -707.924990
13 9  15 -19.322267 -675.207293
13 9  16 -15.389886 -640.744851
13 9  17 -26.889539 -680.279825
13 9  18 -15.004111 -693.377508
13 9  19 -3.462637 -380.509328
13 9  20 -26.909822 -1004.509179
13 10  11 -19.873553 -499.993319
13 10  12 -13.336141 -512.507375
13 10  14 -16.574718 -635.123104
13 10  15 -17.071741 -602.405407
13 10  16 -17.429687 -567.942965
13 10  17 -18.657043 -607.477940
13 10  18 -16.094361 -620.575623
13 10  19 -4.345515 -307.707442
13 10  20 -20.811647 -931.707293
13 11  12 -12.390634 -397.188071
13 11  14 -20.941261 -519.803800
13 11  15 -20.227064 -487.086103
13 11  16 -20.744702 -452.623661
13 11  17 -28.654340 -492.158635
13 11  18 -15.167540 -505.256318
13 11  19 -4.236053 -192.388138
13 11  20 -31.771733 -816.387989
13 12  14 -13.415093 -532.317856
13 12  15 -10.908571 -499.600159
13 12  16 -12.970937 -465.137717
13 12  17 -12.879551 -504.672691
13 12  18 -13.242742 -517.770374
13 12  19 -3.525795 -204.902194
13 12  20 -9.036321 -828.902045
13 14  15 -14.598181 -622.215888
13 14  16 -17.918513 -587.753446
13 14  17 -22.235952 -627.288420
13 14  18 -16.336008 -640.386103
13 14  19 -4.395219 -327.517922
13 14  20 -26.137863 -951.517773
13 15  16 -16.480245 -555.035749
13 15  17 -19.578120 -594.570723
13 15  18 -11.260843 -607.668406
13 15  19 -4.385843 -294.800226
13 15  20 -21.529130 -918.800077
13 16  17 -20.236050 -560.108281
13 16  18 -14.902886 -573.205964
13 16  19 -4.250955 -260.337784
13 16  20 -20.184504 -884.337635
13 17  18 -14.652714 -612.740939
13 17  19 -3.587706 -299.872758
13 17  20 -27.730148 -923.872609
13 18  19 -4.334090 -312.970441
13 18  20 -11.748571 -936.970292
13 19  20 -4.510539 -624.102111
14  -48.000000 0.000000
14 1 -42.299645 -723.530674
14 2 -43.598805 -344.574901
14 3 -38.297344 -371.866443
14 4 -43.704320 -430.217072
14 5 -44.957560 -434.570921
14 6 -37.435366 -258.339606
14 7 -42.834818 -51.631650
14 8 -42.528317 -430.371035
14 9 -40.885546 -607.240748
14 10 -41.500865 -353.640838
14 11 -45.584289 -566.940234
14 12 -38.030962 -136.909467
14 13 -39.906756 -327.466792
14 15 -43.500482 -421.766521
14 16 -35.623616 -244.933617
14 17 -44.138889 -433.755793
14 18 -39.061423 -299.310025
14 19 -40.275267 -422.980737
14 20 -32.406194 -1.368083
14 1  2 -36.209439 -1068.105575
14 1  3 -32.899328 -1095.397116
14 1  4 -38.910370 -1153.747745
14 1  5 -30.412724 -1158.101595
14 1  6 -25.782312 -981.870280
14 1  7 -25.777015 -775.162324
14 1  8 -29.653510 -1153.901709
14 1  9 -32.314718 -1330.771422
14 1  10 -31.142910 -1077.171512
14 1  11 -32.008937 -1290.470908
14 1  12 -25.639949 -860.440140
14 1  13 -31.395770 -1050.997466
14 1  15 -36.992364 -1145.297195
14 1  16 -27.561860 -968.464291
14 1  17 -37.930683 -1157.286467
14 1  18 -26.548892 -1022.840699
14 1  19 -30.533083 -1146.511410
14 1  20 -25.943835 -724.898757
14 2  3 -24.367353 -716.441344
14 2  4 -40.351596 -774.791973
14 2  5 -36.137848 -779.145822
14 2  6 -21.349786 -602.914507
14 2  7 -26.391137 -396.206552
14 2  8 -30.460621 -774.945936
14 2  9 -33.700294 -951.815649
14 2  10 -30.400031 -698.215739
14 2  11 -38.632599 -911.515135
14 2  12 -26.562080 -481.484368
14 2  13 -30.751160 -672.041693
14 2  15 -34.133296 -766.341422
14 2  16 -28.224165 -589.508518
14 2  17 -37.694168 -778.330694
14 2  18 -28.857257 -643.884926
14 2  19 -31.414057 -767.555638
14 2  20 -27.034858 -345.942985
14 3  4 -32.544451 -802.083514
14 3  5 -27.194281 -806.437364
14 3  6 -25.302549 -630.206049
14 3  7 -21.468302 -423.498093
14 3  8 -25.637964 -802.237478
14 3  9 -30.586467 -979.107191
14 3  10 -31.529129 -725.507280
14 3  11 -31.588229 -938.806677
14 3  12 -28.844839 -508.775909
14 3  13 -28.528289 -699.333235
14 3  15 -27.247886 -793.632964
14 3  16 -25.726085 -616.800060
14 3  17 -31.161894 -805.622236
14 3  18 -27.907099 -671.176468
14 3  19 -30.551715 -794.847179
14 3  20 -21.495309 -373.234526
14 4  5 -34.743689 -864.787992
14 4  6 -29.869589 -688.556678
14 4  7 -29.423346 -481.848722
14 4  8 -34.616532 -860.588107
14 4  9 -33.370829 -1037.457820
14 4  10 -31.729590 -783.857909
14 4  11 -36.688449 -997.157306
14 4  12 -33.599280 -567.126538
14 4  13 -36.590106 -757.683864
14 4  15 -39.995496 -851.983593
14 4  16 -28.841801 -675.150689
14 4  17 -35.756725 -863.972864
14 4  18 -35.251583 -729.527097
14 4  19 -37.554425 -853.197808
14 4  20 -24.430450 -431.585155
14 5  6 -27.008380 -692.910527
14 5  7 -30.709897 -486.202571
14 5  8 -36.251323 -864.941956
14 5  9 -33.811158 -1041.811669
14 5  10 -30.741404 -788.211759
14 5  11 -39.066919 -1001.511155
14 5  12 -27.613234 -571.480388
14 5  13 -31.562202 -762.037713
14 5  15 -36.239061 -856.337442
14 5  16 -26.287488 -679.504538
14 5  17 -39.664226 -868.326714
14 5  18 -30.934453 -733.880946
14 5  19 -33.171588 -857.551657
14 5  20 -30.076802 -435.939004
14 6  7 -15.518912 -309.971257
14 6  8 -24.829287 -688.710642
14 6  9 -23.336354 -865.580355
14 6  10 -30.572036 -611.980444
14 6  11 -30.825409 -825.279841
14 6  12 -33.163169 -395.249073
14 6  13 -31.129807 -585.806399
14 6  15 -28.763501 -680.106128
14 6  16 -28.272982 -503.273223
14 6  17 -32.829388 -692.095399
14 6  18 -32.475381 -557.649631
14 6  19 -33.547514 -681.320343
14 6  20 -19.259662 -259.707690
14 7  8 -26.233728 -482.002686
14 7  9 -30.503410 -658.872399
14 7  10 -25.907042 -405.272488
14 7  11 -29.184528 -618.571885
14 7  12 -17.657573 -188.541117
14 7  13 -21.199295 -379.098443
14 7  15 -28.154753 -473.398172
14 7  16 -20.700207 -296.565267
14 7  17 -33.055592 -485.387443
14 7  18 -17.205225 -350.941675
14 7  19 -21.654280 -474.612387
14 7  20 -24.168211 -52.999734
14 8  9 -30.729140 -1037.611783
14 8  10 -32.051387 -784.011873
14 8  11 -34.398234 -997.311270
14 8  12 -29.315882 -567.280502
14 8  13 -30.312977 -757.837828
14 8  15 -36.757814 -852.137557
14 8  16 -27.734614 -675.304652
14 8  17 -37.601307 -864.126828
14 8  18 -29.934655 -729.681060
14 8  19 -29.936006 -853.351772
14 8  20 -25.606439 -431.739119
14 9  10 -31.387556 -960.881586
14 9  11 -34.274336 -1174.180983
14 9  12 -28.887696 -744.150215
14 9  13 -27.843210 -934.707540
14 9  15 -27.656128 -1029.007270
14 9  16 -24.364622 -852.174365
14 9  17 -35.323764 -1040.996541
14 9  18 -29.774454 -906.550773
14 9  19 -28.750043 -1030.221485
14 9  20 -23.727994 -608.608832
14 10  11 -31.450488 -920.581072
14 10  12 -30.694968 -490.550305
14 10  13 -31.449528 -681.107630
14 10  15 -30.598578 -775.407359
14 10  16 -32.862774 -598.574455
14 10  17 -34.577260 -787.396631
14 10  18 -29.232791 -652.950863
14 10  19 -34.447342 -776.621574
14 10  20 -25.009561 -355.008921
14 11  12 -31.131504 -703.849701
14 11  13 -33.757435 -894.407027
14 11  15 -37.169298 -988.706756
14 11  16 -30.672666 -811.873851
14 11  17 -39.370446 -1000.696027
14 11  18 -30.318026 -866.250259
14 11  19 -35.917699 -989.920971
14 11  20 -29.121583 -568.308318
14 12  13 -36.559821 -464.376259
14 12  15 -33.273761 -558.675988
14 12  16 -29.799653 -381.843084
14 12  17 -32.562214 -570.665260
14 12  18 -35.356213 -436.219492
14 12  19 -36.837893 -559.890203
14 12  20 -20.708725 -138.277550
14 13  15 -32.847509 -749.233314
14 13  16 -29.221915 -572.400409
14 13  17 -35.212823 -761.222585
14 13  18 -34.963579 -626.776817
14 13  19 -38.712805 -750.447529
14 13  20 -24.922045 -328.834876
14 15  16 -24.514605 -666.700138
14 15  17 -38.955215 -855.522314
14 15  18 -31.495772 -721.076546
14 15  19 -31.470992 -844.747258
14 15  20 -26.416107 -423.134605
14 16  17 -30.301077 -678.689410
14 16  18 -29.412728 -544.243642
14 16  19 -32.346600 -667.914354
14 16  20 -20.347053 -246.301700
14 17  18 -33.175845 -733.065818
14 17  19 -36.162989 -856.736529
14 17  20 -25.426213 -435.123876
14 18  19 -36.722215 -722.290762
14 18  20 -20.889087 -300.678108
14 19  20 -24.643028 -424.348820
15  -48.000000 0.000000
15 1 -28.984682 -347.119612
15 2 -14.581018 -219.191889
15 3 -33.994352 -205.482155
15 4 -21.649462 -338.951698
15 5 -16.920203 -304.266572
15 6 -21.484381 -249.754541
15 7 -36.439421 -349.861320
15 8 -4.939000 -0.051066
15 9 -43.054421 -171.104171
15 10 -29.866528 -255.221923
15 11 -42.043669 -394.767256
15 12 -27.282613 -248.825581
15 13 -18.700988 -294.749095
15 14 -39.341604 -421.766521
15 16 -33.117159 -231.653489
15 17 -42.094093 -301.497871
15 18 -37.479774 -367.510059
15 19 -19.524525 -343.871319
15 20 -37.130862 -733.280285
15 1  2 -13.542368 -566.311501
15 1  3 -15.282458 -552.601767
15 1  4 -16.207482 -686.071310
15 1  5 -11.907065 -651.386184
15 1  6 -15.586021 -596.874153
15 1  7 -19.152619 -696.980932
15 1  8 -4.099337 -347.170678
15 1  9 -24.314621 -518.223783
15 1  10 -17.707707 -602.341535
15 1  11 -20.044300 -741.886868
15 1  12 -16.427816 -595.945193
15 1  13 -13.493918 -641.868707
15 1  14 -16.963379 -768.886133
15 1  16 -22.155264 -578.773101
15 1  17 -25.807750 -648.617483
15 1  18 -16.307579 -714.629671
15 1  19 -14.359866 -690.990931
15 1  20 -20.745048 -1080.399897
15 2  3 -10.352097 -424.674044
15 2  4 -10.672792 -558.143586
15 2  5 -10.791291 -523.458461
15 2  6 -11.635877 -468.946429
15 2  7 -11.655265 -569.053209
15 2  8 -4.124312 -219.242955
15 2  9 -9.374069 -390.296059
15 2  10 -8.204340 -474.413812
15 2  11 -13.561791 -613.959144
15 2  12 -10.995101 -468.017470
15 2  13 -9.393386 -513.940984
15 2  14 -11.912303 -640.958410
15 2  16 -9.950454 -450.845378
15 2  17 -12.449759 -520.689760
15 2  18 -10.282833 -586.701947
15 2  19 -8.500278 -563.063208
15 2  20 -10.267858 -952.472173
15 3  4 -8.950941 -544.433853
15 3  5 -9.831689 -509.748728
15 3  6 -6.812324 -455.236696
15 3  7 -10.008218 -555.343475
15 3  8 -3.480834 -205.533222
15 3  9 -9.808524 -376.586326
15 3  10 -9.727305 -460.704078
15 3  11 -13.200685 -600.249411
15 3  12 -7.978658 -454.307737
15 3  13 -7.423861 -500.231251
15 3  14 -10.616392 -627.248677
15 3  16 -14.593259 -437.135645
15 3  17 -12.900443 -506.980026
15 3  18 -10.235510 -572.992214
15 3  19 -7.753059 -549.353474
15 3  20 -19.413305 -938.762440
15 4  5 -10.855160 -643.218270
15 4  6 -15.658389 -588.706238
15 4  7 -13.705106 -688.813018
15 4  8 -3.827665 -339.002764
15 4  9 -9.020389 -510.055868
15 4  10 -12.535820 -594.173621
15 4  11 -14.566009 -733.718953
15 4  12 -12.968091 -587.777279
15 4  13 -13.562282 -633.700793
15 4  14 -15.420717 -760.718219
15 4  16 -13.347127 -570.605187
15 4  17 -18.518325 -640.449569
15 4  18 -14.186884 -706.461756
15 4  19 -11.425837 -682.823017
15 4  20 -13.631856 -1072.231982
15 5  6 -11.307361 -554.021113
15 5  7 -10.218790 -654.127892
15 5  8 -3.440562 -304.317639
15 5  9 -13.528869 -475.370743
15 5  10 -11.208849 -559.488495
15 5  11 -11.116329 -699.033828
15 5  12 -12.275108 -553.092154
15 5  13 -10.760609 -599.015668
15 5  14 -13.209450 -726.033094
15 5  16 -11.392074 -535.920062
15 5  17 -14.180093 -605.764443
15 5  18 -12.409819 -671.776631
15 5  19 -11.064892 -648.137891
15 5  20 -14.047274 -1037.546857
15 6  7 -15.562519 -599.615861
15 6  8 -3.555022 -249.805607
15 6  9 -9.081704 -420.858711
15 6  10 -15.313567 -504.976464
15 6  11 -14.717724 -644.521796
15 6  12 -15.625557 -498.580122
15 6  13 -15.662230 -544.503636
15 6  14 -12.987067 -671.521062
15 6  16 -12.841719 -481.408030
15 6  17 -19.700752 -551.252412
15 6  18 -15.484294 -617.264599
15 6  19 -11.746494 -593.625860
15 6  20 -15.008926 -983.034825
15 7  8 -4.097943 -349.912387
15 7  9 -31.816572 -520.965491
15 7  10 -20.499357 -605.083243
15 7  11 -32.387181 -744.628576
15 7  12 -18.687836 -598.686901
15 7  13 -13.812789 -644.610416
15 7  14 -14.633955 -771.627842
15 7  16 -18.144190 -581.514810
15 7  17 -29.742371 -651.359191
15 7  18 -19.076598 -717.371379
15 7  19 -13.070218 -693.732639
15 7  20 -24.923719 -1083.141605
15 8  9 -3.999944 -171.155237
15 8  10 -2.722785 -255.272990
15 8  11 -3.549066 -394.818322
15 8  12 -4.191484 -248.876648
15 8  13 -3.869963 -294.800162
15 8  14 -3.945041 -421.817588
15 8  16 -2.715642 -231.704556
15 8  17 -3.650561 -301.548937
15 8  18 -4.593650 -367.561125
15 8  19 -3.977174 -343.922386
15 8  20 -4.130584 -733.331351
15 9  10 -19.399292 -426.326094
15 9  11 -36.023123 -565.871426
15 9  12 -19.358480 -419.929752
15 9  13 -10.706147 -465.853266
15 9  14 -31.372208 -592.870692
15 9  16 -23.380028 -402.757660
15 9  17 -30.908778 -472.602042
15 9  18 -19.450546 -538.614230
15 9  19 -11.845992 -514.975490
15 9  20 -28.455333 -904.384456
15 10  11 -19.454208 -649.989179
15 10  12 -19.957209 -504.047504
15 10  13 -11.616132 -549.971019
15 10  14 -14.462680 -676.988445
15 10  16 -22.242090 -486.875413
15 10  17 -20.083230 -556.719794
15 10  18 -23.799367 -622.731982
15 10  19 -11.237815 -599.093242
15 10  20 -19.600008 -988.502208
15 11  12 -22.753224 -643.592837
15 11  13 -15.421332 -689.516351
15 11  14 -30.679024 -816.533777
15 11  16 -25.741643 -626.420745
15 11  17 -33.882946 -696.265127
15 11  18 -23.427480 -762.277315
15 11  19 -15.949379 -738.638575
15 11  20 -30.805182 -1128.047540
15 12  13 -15.652750 -543.574677
15 12  14 -15.750291 -670.592103
15 12  16 -21.094945 -480.479071
15 12  17 -24.607333 -550.323452
15 12  18 -16.736424 -616.335640
15 12  19 -13.485433 -592.696900
15 12  20 -14.718168 -982.105866
15 13  14 -9.117673 -716.515617
15 13  16 -16.794763 -526.402585
15 13  17 -16.617064 -596.246966
15 13  18 -12.124061 -662.259154
15 13  19 -15.547683 -638.620415
15 13  20 -15.324132 -1028.029380
15 14  16 -17.232483 -653.420011
15 14  17 -32.145226 -723.264392
15 14  18 -17.259042 -789.276580
15 14  19 -8.837948 -765.637841
15 14  20 -28.906697 -1155.046806
15 16  17 -26.294773 -533.151360
15 16  18 -20.110644 -599.163548
15 16  19 -17.022016 -575.524809
15 16  20 -23.338787 -964.933774
15 17  18 -21.850129 -669.007930
15 17  19 -16.758144 -645.369190
15 17  20 -29.743695 -1034.778156
15 18  19 -11.145949 -711.381378
15 18  20 -14.002903 -1100.790344
15 19  20 -15.722744 -1077.151604
16  -48.000000 0.000000
16 1 -41.121619 -368.667143
16 2 -39.775452 -332.556370
16 3 -36.332132 -221.434978
16 4 -43.260450 -292.097047
16 5 -40.177889 -190.092402
16 6 -28.446365 -112.450392
16 7 -43.013284 -565.581946
16 8 -41.539623 -427.071648
16 9 -44.678817 -395.439170
16 10 -6.680616 -0.048974
16 11 -43.721717 -330.532648
16 12 -28.960188 -193.594122
16 13 -31.508053 -260.286653
16 14 -35.969840 -244.933617
16 15 -37.140802 -231.653489
16 17 -38.794255 -388.579743
16 18 -31.884236 -263.385803
16 19 -30.533573 -352.756030
16 20 -46.033330 -Inf
16 1  2 -34.053339 -701.223513
16 1  3 -28.644299 -590.102120
16 1  4 -34.336084 -660.764190
16 1  5 -36.740519 -558.759545
16 1  6 -22.401490 -481.117534
16 1  7 -32.010400 -934.249088
16 1  8 -38.028887 -795.738791
16 1  9 -29.748360 -764.106312
16 1  10 -3.406207 -368.716117
16 1  11 -35.183875 -699.199790
16 1  12 -21.681261 -562.261265
16 1  13 -29.304887 -628.953796
16 1  14 -22.699398 -613.600760
16 1  15 -34.993963 -600.320632
16 1  17 -32.076948 -757.246886
16 1  18 -24.177780 -632.052946
16 1  19 -25.388628 -721.423173
16 1  20 -37.188093 -Inf
16 2  3 -25.155031 -553.991348
16 2  4 -36.645722 -624.653417
16 2  5 -37.514277 -522.648772
16 2  6 -22.396117 -445.006762
16 2  7 -27.310645 -898.138316
16 2  8 -34.373871 -759.628018
16 2  9 -32.442811 -727.995540
16 2  10 -5.057789 -332.605344
16 2  11 -35.221173 -663.089018
16 2  12 -23.379345 -526.150493
16 2  13 -26.662141 -592.843024
16 2  14 -26.786638 -577.489987
16 2  15 -28.785218 -564.209860
16 2  17 -29.504951 -721.136114
16 2  18 -26.037341 -595.942174
16 2  19 -26.533899 -685.312401
16 2  20 -33.659283 -Inf
16 3  4 -30.828061 -513.532025
16 3  5 -29.438472 -411.527380
16 3  6 -17.525669 -333.885369
16 3  7 -23.633822 -787.016923
16 3  8 -28.146338 -648.506625
16 3  9 -27.916509 -616.874147
16 3  10 -5.246497 -221.483951
16 3  11 -31.429697 -551.967625
16 3  12 -19.809268 -415.029100
16 3  13 -23.636830 -481.721631
16 3  14 -25.946150 -466.368595
16 3  15 -25.938472 -453.088467
16 3  17 -28.778446 -610.014721
16 3  18 -23.171652 -484.820781
16 3  19 -23.819031 -574.191008
16 3  20 -31.278566 -Inf
16 4  5 -37.518196 -482.189449
16 4  6 -24.177778 -404.547439
16 4  7 -34.418242 -857.678993
16 4  8 -37.958113 -719.168695
16 4  9 -34.418893 -687.536216
16 4  10 -4.101512 -292.146021
16 4  11 -36.599182 -622.629694
16 4  12 -24.668672 -485.691169
16 4  13 -29.490695 -552.383700
16 4  14 -27.843484 -537.030664
16 4  15 -33.807396 -523.750536
16 4  17 -31.715133 -680.676790
16 4  18 -25.869407 -555.482850
16 4  19 -26.829742 -644.853077
16 4  20 -35.166130 -Inf
16 5  6 -23.647593 -302.542793
16 5  7 -28.980498 -755.674348
16 5  8 -36.155581 -617.164050
16 5  9 -34.571586 -585.531571
16 5  10 -5.255004 -190.141376
16 5  11 -34.030844 -520.625049
16 5  12 -25.338230 -383.686524
16 5  13 -28.498555 -450.379055
16 5  14 -26.004259 -435.026019
16 5  15 -31.869562 -421.745891
16 5  17 -31.354922 -578.672145
16 5  18 -28.034970 -453.478205
16 5  19 -27.646014 -542.848432
16 5  20 -36.984999 -Inf
16 6  7 -23.831674 -678.032337
16 6  8 -21.065836 -539.522039
16 6  9 -20.602820 -507.889561
16 6  10 -4.298341 -112.499365
16 6  11 -24.440102 -442.983039
16 6  12 -24.460014 -306.044514
16 6  13 -25.950910 -372.737045
16 6  14 -22.515570 -357.384009
16 6  15 -24.326711 -344.103881
16 6  17 -23.588801 -501.030135
16 6  18 -25.282278 -375.836195
16 6  19 -23.901035 -465.206422
16 6  20 -24.894213 -Inf
16 7  8 -32.417560 -992.653593
16 7  9 -32.229338 -961.021115
16 7  10 -4.202607 -565.630919
16 7  11 -33.598230 -896.114593
16 7  12 -21.063627 -759.176068
16 7  13 -23.856213 -825.868599
16 7  14 -26.311230 -810.515563
16 7  15 -30.387665 -797.235435
16 7  17 -32.531698 -954.161689
16 7  18 -25.170520 -828.967749
16 7  19 -23.188672 -918.337976
16 7  20 -32.109212 -Inf
16 8  9 -31.762986 -822.510817
16 8  10 -4.129541 -427.120622
16 8  11 -29.715794 -757.604295
16 8  12 -22.526342 -620.665770
16 8  13 -25.295726 -687.358301
16 8  14 -28.946402 -672.005265
16 8  15 -31.721258 -658.725137
16 8  17 -30.476723 -815.651391
16 8  18 -25.486214 -690.457451
16 8  19 -28.883404 -779.827678
16 8  20 -37.174269 -Inf
16 9  10 -4.439684 -395.488143
16 9  11 -39.769851 -725.971817
16 9  12 -22.970232 -589.033292
16 9  13 -26.801907 -655.725823
16 9  14 -26.275113 -640.372787
16 9  15 -30.706694 -627.092659
16 9  17 -28.584726 -784.018913
16 9  18 -24.576108 -658.824973
16 9  19 -27.025722 -748.195200
16 9  20 -37.733293 -Inf
16 10  11 -5.476235 -330.581621
16 10  12 -4.941306 -193.643096
16 10  13 -3.901603 -260.335627
16 10  14 -4.760627 -244.982591
16 10  15 -4.699234 -231.702463
16 10  17 -5.109438 -388.628717
16 10  18 -4.520276 -263.434777
16 10  19 -3.250021 -352.805004
16 10  20 -5.654966 -Inf
16 11  12 -26.485265 -524.126770
16 11  13 -28.948180 -590.819301
16 11  14 -30.106855 -575.466265
16 11  15 -26.924034 -562.186137
16 11  17 -27.526923 -719.112391
16 11  18 -29.329546 -593.918451
16 11  19 -27.595322 -683.288678
16 11  20 -40.973425 -Inf
16 12  13 -26.438376 -453.880776
16 12  14 -24.318578 -438.527739
16 12  15 -22.213591 -425.247612
16 12  17 -23.846427 -582.173866
16 12  18 -25.557460 -456.979926
16 12  19 -26.700759 -546.350153
16 12  20 -24.194382 -Inf
16 13  14 -26.905143 -505.220270
16 13  15 -27.305911 -491.940143
16 13  17 -23.144212 -648.866397
16 13  18 -28.646283 -523.672457
16 13  19 -28.995929 -613.042684
16 13  20 -28.215765 -Inf
16 14  15 -23.705077 -476.587106
16 14  17 -27.189727 -633.513360
16 14  18 -26.915176 -508.319420
16 14  19 -26.769016 -597.689647
16 14  20 -32.061280 -Inf
16 15  17 -28.886037 -620.233233
16 15  18 -24.483752 -495.039293
16 15  19 -27.200237 -584.409520
16 15  20 -32.247500 -Inf
16 17  18 -25.614176 -651.965546
16 17  19 -25.424336 -741.335773
16 17  20 -31.368946 -Inf
16 18  19 -27.016512 -616.141833
16 18  20 -28.331268 -Inf
16 19  20 -28.454299 -Inf
17  -48.000000 0.000000
17 1 -45.381004 -280.939465
17 2 -33.574199 -317.076324
17 3 -37.941250 -526.294258
17 4 -46.799185 -262.592644
17 5 -24.142513 -1.915754
17 6 -39.202121 -136.342286
17 7 -41.028136 -377.313039
17 8 -47.033000 -593.861562
17 9 -40.249263 -668.558980
17 10 -40.788949 -299.668201
17 11 -21.512900 -0.524696
17 12 -24.943014 -119.698852
17 13 -43.942600 -299.821628
17 14 -47.132968 -433.755793
17 15 -47.276377 -301.497871
17 16 -43.165202 -388.579743
17 18 -41.230225 -171.222892
17 19 -47.140534 -314.681119
17 20 -46.366422 -Inf
17 1  2 -26.979826 -598.015789
17 1  3 -26.591198 -807.233722
17 1  4 -35.873261 -543.532109
17 1  5 -17.183192 -282.855218
17 1  6 -34.957815 -417.281751
